sentence,label,pred_label,confidence,prob_negative,prob_neutral,prob_positive
"The move will be carried out by transferring HKScan 's production-related property , plant , equipment , as well as its holdings in subsidiaries and associate companies in the country to HKScan Finland .",1,1,0.9980075,0.0007225175,0.9980075,0.0012699778
The net sales of Healthcare Trade business in 2009 were EUR 145.1 million EUR 155.2 million and operating profit EUR 8.9 million EUR 7.9 million .,1,1,0.9986345,0.000584124,0.9986345,0.0007813027
The net sales of the Power Plants business were EUR 710.3 million in 2005 .,1,1,0.99852496,0.00067474745,0.99852496,0.00080029306
The non-recurring costs caused to Talentum 's Premedia business area by the restructuring will amount to 2.0 mln euro $ 2.7 mln and will be included in the company 's financial results for the second quarter of 2007 .,1,1,0.9983311,0.0008542106,0.9983311,0.00081463106
The ongoing project where Tekla Structures is being used is the Vashi Exhibition Centre being developed by Insteel Engineers Pvt Ltd-IIVRCL Infrastructures & Projects Ltd & CIDCO .,1,1,0.99869823,0.00059275195,0.99869823,0.00070898246
"The operations to be sold include manufacturing units in Finland , France , Poland and Turkey , as well as sales units in Germany and Lithuania .",1,1,0.99872106,0.00065059884,0.99872106,0.00062823266
"The order also covers design services , hardware , software licences , as well as maintenance services over six years .",1,1,0.9987212,0.00063334935,0.9987212,0.000645418
"The order consists of outsourced application management , support and planning for Tecnotree and third-party applications .",1,1,0.99867946,0.0006216203,0.99867946,0.0006988964
The order includes 48 ship cranes that will be delivered for 12 container feeders to be built at Wenchong shipyard in China .,1,1,0.9985499,0.00066864,0.9985499,0.00078152184
"The order values at EUR 6.9 mn , and it consists of design services and hardware and software licences .",1,1,0.9987342,0.0005882032,0.9987342,0.00067766465
The orders also include a few high-power drives for the control of seismic compressors .,1,1,0.99840003,0.00074552937,0.99840003,0.0008544268
"The orders are for 26 machine-room-less KONE MonoSpace elevators , which would be installed during 2006 .",1,1,0.9984372,0.0007555147,0.9984372,0.0008071965
The Oulu plant employs approximately 120 people .,1,1,0.99859554,0.00065053196,0.99859554,0.00075394585
The percentages of shares and voting rights have been calculated in proportion to the total number of shares registered with the Trade Register and the total number of voting rights related to them .,1,1,0.99862385,0.0006392365,0.99862385,0.00073690695
The per-share subscription price of the shares subscribed with the option rights was EUR 1.35 .,1,1,0.9986626,0.0006371557,0.9986626,0.000700263
"The Polish business employs about 1,000 people , and it had net sales of about EUR 70mn in 2007 .",1,1,0.9986303,0.0006271541,0.9986303,0.00074257486
"The portfolio comprises of 118,000 m2 of leasable space with a vacancy rate of roughly 5 % , let to around 140 tenants of which two of the largest are the Swedish government and Ericsson .",1,1,0.9985856,0.00068369386,0.9985856,0.0007307737
The proposal of the shareholders to elect Mr. Hannu Krogerus to the Board is based on his long and unrivalled experience and knowledge of all matters related to Elcoteq .,1,1,0.99737,0.00076257443,0.99737,0.0018673955
"The remainder of its revenues will come from technology agreements with other firms , InterDigital said .",1,1,0.99776506,0.0008529881,0.99776506,0.001381983
"The remaining amount will be funded through debt , the Danish bank said .",1,1,0.99842983,0.00076612044,0.99842983,0.0008039937
"The reorganisation will be carried out by transferring HKScan Corporation 's production-related property , plant and equipment in Finland as well as its holdings in subsidiaries and associates to HKScan Finland Oy , a holding company wholly owned by HKScan Corporation .",1,1,0.998459,0.0006437359,0.998459,0.0008973644
The report contains category level company and brand share as well as distribution share information for 2007 and 2008 .,1,1,0.998706,0.00054580474,0.998706,0.0007482819
"The segments through which the company operates are Frozen Food business , Seafoods , Vegetable Oil business , Grain Trading and Other business operations .",1,1,0.9987343,0.0006100202,0.9987343,0.0006556786
"The selling consortium includes funds managed by OKO Bank 's venture capital unit , Bio Fund Management and Finnish Industry Investment , a government-owned investment group .",1,1,0.99859506,0.00067506096,0.99859506,0.00072982063
The solution will be installed in the USA to support the North American operations of the customer .,1,1,0.99852306,0.00063101185,0.99852306,0.0008460199
"The Stockmann department store will have a total floor space of over 8,000 square metres and Stockmann 's investment in the project will have a price tag of about EUR 12 million .",1,1,0.9985227,0.0006740455,0.9985227,0.00080327835
The studies are expected to start in 2008 .,1,1,0.9986865,0.0005576981,0.9986865,0.00075585686
"The tanks will be delivered to a company which is currently building a chemical tank farm in Antwerp , northern Belgium .",1,1,0.9986786,0.0006039246,0.9986786,0.00071736396
The terms of the transactions remained undisclosed .,1,1,0.9986866,0.00060918904,0.9986866,0.00070422544
The total capacity of the factory will be approximately 100 engines a year .,1,1,0.9986292,0.0005761989,0.9986292,0.0007945882
"The total floor area of the plant expansion is 29,000 square metres .",1,1,0.99857235,0.0005838867,0.99857235,0.0008437636
The total investment in 2006 and 2007 is expected to amount to about EUR75m .,1,1,0.9984692,0.0006142745,0.9984692,0.0009165181
The total investment of the project will be approximately EUR 36m .,1,1,0.99861157,0.00058797316,0.99861157,0.0008004063
The total value of the contract is some EUR 8 million .,1,1,0.9986817,0.000606063,0.9986817,0.0007121478
The total value of these two contracts is over EUR 21 million .,1,1,0.99860424,0.00066541746,0.99860424,0.0007302966
The transaction is planned to be financed with a EUR40m market-based loan granted by Standard Chartered Bank Hong Kong .,1,1,0.9980075,0.0006279646,0.9980075,0.0013646231
The transaction value is CAD 15 million approximately EUR 10 million .,1,1,0.9987286,0.00056490104,0.9987286,0.00070654193
"The unit 's clients are mainly in the field of specialist convenience goods , as well as in the textile , shoe and furniture businesses .",1,1,0.9986305,0.0006012103,0.9986305,0.0007683823
The value of the contract is about EUR 27mn .,1,1,0.9986582,0.0006124539,0.9986582,0.0007293359
"The value of the contract is about EUR1 .0 m. Poyry , headquartered in Vantaa , Finland provides consulting and engineering services to the energy , forestry and infrastructure & environment sectors .",1,1,0.998536,0.0006893335,0.998536,0.0007746372
The value of the contract is EUR 25mn .,1,1,0.9986368,0.00061809545,0.9986368,0.00074506353
The value of the contract is in total USD12m .,1,1,0.9986533,0.0006091737,0.9986533,0.00073745457
The value of the contracts is about EUR 3.3 mn .,1,1,0.9986859,0.00062049535,0.9986859,0.0006935867
The value of the deal has not been disclosed .,1,1,0.99863404,0.0006386443,0.99863404,0.0007272987
The value of the deal was not disclosed .,1,1,0.99861205,0.00066313916,0.99861205,0.00072474964
The value of the multi-year agreement is over EUR 2mn a year .,1,1,0.99790937,0.0006067809,0.99790937,0.0014837713
The value of the three-year contract is estimated at EUR40m .,1,1,0.9985342,0.0006666172,0.9985342,0.00079925475
The value of this kind of order amounts usually between Euro 2 and 3 million .,1,1,0.99849427,0.0007358346,0.99849427,0.00076987053
"The Web-Marela application handles invitations to quote , quote comparisons , agreements , purchases , invoice inspections , inventory management , and deliveries .",1,1,0.99859625,0.0007136288,0.99859625,0.00069014175
"The works will include the laying of natural stone pavements and the installation of underground heating , and surface water drainage systems .",1,1,0.9986745,0.00057911704,0.9986745,0.00074646005
There have not been previous share subscriptions with 2004 stock options .,1,1,0.99837154,0.0008070749,0.99837154,0.00082147843
"These new units will be built at Cargotec 's state of the art manufacturing facility in San Antonio , Texas , USA , which started operations in 2009 .",1,1,0.9976816,0.00064812397,0.9976816,0.0016702835
"This could be any of us at any time , '' she said .",1,1,0.9982084,0.0008846735,0.9982084,0.000906997
This wood lacquered clock comes with a stripy hand-crocheted cover .,1,1,0.9984578,0.0007045803,0.9984578,0.0008375285
To see a slide show of all the newest product releases from Fiskars .,1,1,0.99769056,0.00090594316,0.99769056,0.0014035777
Total value of the contract is about EUR 10mn .,1,1,0.9986847,0.00059146207,0.9986847,0.0007238961
"Tulikivi manufactures heat-retaining , soapstone and ceramic fireplaces , as well as natural stone products and utility ceramics .",1,1,0.9984463,0.0006033651,0.9984463,0.0009503515
"Tyrv+ñinen is of the opinion that the airline has been repeating this for some time already , however .",1,1,0.9973648,0.001572531,0.9973648,0.001062724
"Under the agreement , Larox will transfer 10 employees within engineering and documentation related to delivery projects and product maintenance in Finland to Etteplan as of January 1 , 2007 .",1,1,0.9983973,0.0007347071,0.9983973,0.00086805806
"Under the transaction agreement , Metsaliitto will purchase 24.7 % of Metsa-Botnia 's shares from UPM and 3 % from M-real .",1,1,0.9975432,0.0005942233,0.9975432,0.0018626183
"Unit prices for straddle carriers vary between EUR700 ,000 and EUR900 ,000 , the company added .",1,1,0.9983102,0.0006736335,0.9983102,0.001016158
UPM-Kymmene said its has ` not indicated any interest in any domestic consolidations ' .,1,1,0.9972909,0.00088959176,0.9972909,0.0018194191
Valmet Automotive reports net sales of EUR 85mn and operating profit of EUR 8mn .,1,1,0.99840003,0.00057239644,0.99840003,0.0010276091
"Veidekke , headquartered in Oslo , Norway , is a Scandinavian construction and property development group with some 6,350 employees in Norway , Sweden and Denmark , with an annual turnover of NOK16 .4 bn .",1,1,0.99854434,0.00065013923,0.99854434,0.0008054978
Why not subscribe to the magazine ?,1,1,0.99824595,0.0008287576,0.99824595,0.000925395
Vianor sells tires for cars and trucks as well as a range of other car parts and provides maintenance services .,1,1,0.9981504,0.000901635,0.9981504,0.0009479421
"With the new arrangement , customer responsibilities will become mainly regional .",1,1,0.9983859,0.0006486303,0.9983859,0.0009654357
"With this acquisition the wireless modem unit and its approximately 1,100 employees were transferred to Renesas Electronics Corporation .",1,1,0.9984939,0.000677468,0.9984939,0.00082862045
"In the third quarter of fiscal 2008 Efore swung to a net loss of EUR 400,000 versus a net profit of EUR 200,000 for the corresponding period of fiscal 2007 .",0,0,0.97965884,0.97965884,0.00052954647,0.019811684
"Konecranes Oyj KCR1V FH fell 5.5 percent to 20.51 euros , the biggest fall since June .",0,0,0.9972007,0.9972007,0.0014902259,0.0013090309
Operating loss totaled EUR 25mn compared to a profit of EUR 63mn in the corresponding period in 2005 .,0,0,0.99588084,0.99588084,0.00087815244,0.0032410498
"Production levels have been agreed with producers a long time ago , so a fall in consumption will lead to losses .",0,0,0.99701035,0.99701035,0.0012805252,0.0017091339
Return on investment ROI was 4.1 % compared to 43.8 % in the first half of 2008 .,0,0,0.9871956,0.9871956,0.00071221753,0.012092149
"A total of 16.5 mn passenger ship journeys took place in the northern Baltic Sea in 2007 , slightly down from 16.5 mn in 2006 .",0,0,0.9972602,0.9972602,0.0014361319,0.0013036844
Finnish media group Talentum has issued a profit warning .,0,0,0.9969676,0.9969676,0.001472947,0.0015594325
"Finnish shipping company Finnlines ' pretax loss totalled EUR 6.5 mn in the third quarter of 2009 , compared to a profit of EUR 0.3 mn in the third quarter of 2008 .",0,0,0.9964976,0.9964976,0.0009713601,0.002531064
"In Finland , the city of Forssa has said it will not pay compensation to food industry companies HK Ruokatalo and Atria for the lye leak into tap water that occurred in March 2008 .",0,0,0.99396837,0.99396837,0.00085627625,0.0051753563
"Acando AB ( ACANB SS ) fell 8.9 percent to 13.35 kronor , the lowest close since Dec. 11 .",0,0,0.99658006,0.99658006,0.002321038,0.0010989376
"According to CEO Matti Perkonoja of the parent company HKScan , the company 's performance in the first quarter of 2010 has remained clearly below the level of the corresponding period in 2009 .",0,0,0.9973144,0.9973144,0.0012867401,0.0013988107
Diluted earnings per share ( EPS ) stood at EUR 0.25 versus EUR 0.42 .,0,0,0.9957087,0.9957087,0.00092428183,0.0033669872
Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) issued on Thursday ( 18 September ) a profit warning for the third quarter of 2008 .,0,0,0.99673355,0.99673355,0.0013257847,0.0019406698
Finnish communication electronics components supplier Scanfil Oyj Tuesday said sales in the first half of 2006 will be 15 % lower than during the same period a year ago .,0,0,0.9971666,0.9971666,0.0015892386,0.0012442687
Finnish technology company Raute Corporation ( OMX Helsinki : RUTAV ) issued on Tuesday ( 23 September ) a profit warning for the financial year 2008 .,0,0,0.99654084,0.99654084,0.0011569465,0.0023022064
"In Q1 of 2009 , the company 's operating loss totalled EUR 0.3 mn , compared to a profit of EUR 3.6 mn in Q1 of 2008 .",0,0,0.99666494,0.99666494,0.001011409,0.002323649
"Last year , 8.3 million passengers flew the airline , down 4 percent from 2007 .",0,0,0.9969247,0.9969247,0.0020857693,0.0009894556
"Loss after financial items totalled EUR 9.7 mn , compared to a profit of EUR 1.3 mn in the corresponding period in 2008 .",0,0,0.99469537,0.99469537,0.000791953,0.004512718
Loss for the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .,0,0,0.9939383,0.9939383,0.00075150887,0.005310076
Operating loss amounted to EUR 0.9 mn in the first half of 2006 compared to a profit of EUR 0.5 mn in the first half of 2005 .,0,0,0.99613756,0.99613756,0.00086704746,0.002995366
"Operating loss of the Pulp & Paper Machinery unit was over EUR 3mn in September 2007 - August 2008 , compared to a profit of EUR 3.7 mn a year earlier .",0,0,0.99577904,0.99577904,0.0008225188,0.0033984229
Operating loss totaled EUR 0.3 mn compared to a profit of EUR 2.2 mn in the corresponding period in 2007 .,0,0,0.9960156,0.9960156,0.0008998353,0.0030844545
"Operating loss totaled EUR 0.8 mn , compared to a profit of EUR 0.5 mn .",0,0,0.99627423,0.99627423,0.00095988496,0.002765886
"Operating loss totalled EUR 12.7 mn , compared to a profit of EUR 17.7 mn in the first half of 2008 .",0,0,0.9961902,0.9961902,0.0009802174,0.0028295997
"Operating loss totalled EUR 4.0 mn , compared to a profit of EUR 8.6 mn in the second quarter of 2008 .",0,0,0.99616003,0.99616003,0.00095222326,0.002887653
"Operating loss totalled EUR 5.2 mn , compared to a loss of EUR 3.4 mn in the corresponding period in 2008-2009 .",0,0,0.9954791,0.9954791,0.0008199504,0.0037010084
Pretax loss totaled EUR 117mn compared to a loss of EUR 65mn in the corresponding period .,0,0,0.992642,0.992642,0.0006209689,0.006736983
Pretax loss totalled EUR 162.3 mn compared to a profit of EUR 253.5 mn in 2007 .,0,0,0.9962484,0.9962484,0.0009324219,0.0028192182
"Pretax loss totalled EUR 49.9 mn , compared to a loss of EUR 15.4 mn in the corresponding period in 2008 .",0,0,0.9940871,0.9940871,0.00072520797,0.005187597
"Publishing Sweden 's operating loss was EUR 1.1 mn in Q1 of 2009 , compared to a profit of EUR 0.6 mn a year ago .",0,0,0.9961443,0.9961443,0.0008314223,0.0030243502
The company reported today an operating loss of EUR0 .1 m on net sales of EUR4 .5 m for the first quarter 2008 .,0,0,0.99599624,0.99599624,0.00094553735,0.003058167
"Cerberus Capital Management LP-backed printing paper maker NewPage Corp. has posted mixed second-quarter results , casting a cloud over its planned initial public offering .",0,0,0.9963905,0.9963905,0.0015090404,0.0021003748
"Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 .",0,0,0.9955841,0.9955841,0.0008208674,0.003595105
Finnish laboratory liquid handling and diagnostic test systems developer Biohit Oyj OMX Helsinki : BIOBV issued on Tuesday 3 June a profit warning for the financial year 2008 .,0,0,0.9963026,0.9963026,0.0011272061,0.0025701546
Finnish retail software developer Aldata Solution Oyj reported a net loss of 11.7 mln euro $ 17.2 mln for 2007 versus a net profit of 2.5 mln euro $ 3.7 mln for 2006 .,0,0,0.99536234,0.99536234,0.00085977156,0.0037778555
"Finnish textiles and clothing group Marimekko Oyj posted a net profit of 7.99 mln euro $ 10.4 mln for 2006 , compared to 8.4 mln euro $ 10.9 mln for 2005 .",0,0,0.9903289,0.9903289,0.0005827623,0.009088314
"In January-June 2010 , diluted loss per share stood at EUR0 .3 versus EUR0 .1 in the first half of 2009 .",0,0,0.9945281,0.9945281,0.00077528047,0.004696579
"In October , UPM reported a third-quarter net loss of euro86 million $ 110 million compared with a net profit of euro120 million in 2007 .",0,0,0.99654454,0.99654454,0.00093155314,0.0025238919
Operating loss amounted to EUR 0.7 mn compared to a profit of EUR 0.8 mn in the second quarter of 2005 .,0,0,0.9958514,0.9958514,0.00086604396,0.0032826008
"Operating loss before non-recurring items was EUR 0.9 mn , compared to a profit of EUR 11.5 mn in 2008 .",0,0,0.9950536,0.9950536,0.00077367754,0.004172816
"Operating profit margin was 8.3 % , compared to 11.8 % a year earlier .",0,0,0.9886185,0.9886185,0.0005636071,0.010817892
Operating profit was EUR 1.6 mn in 2005 compared to EUR 5.9 mn in 2004 .,0,0,0.99212945,0.99212945,0.00061846175,0.007252125
"Operating result showed a loss of EUR 2.9 mn , while a year before , it showed a profit of EUR 0.6 mn .",0,0,0.99394315,0.99394315,0.00070638745,0.0053503765
"Salcomp Oyj , the Finnish maker of mobile phone chargers , Monday posted a EUR1 .49 million loss in the second quarter compared with a 1.70 million profit in the same period the previous year .",0,0,0.9957898,0.9957898,0.0008940753,0.003316056
Scanfil has also issued a profit warning .,0,0,0.996915,0.996915,0.0017607111,0.0013242152
Scanfil issued a profit warning on 10 April 2006 .,0,0,0.99675107,0.99675107,0.0015587043,0.0016901891
"The operating loss amounted to EUR 0.8 mn , compared to a profit of EUR 3.9 mn a year earlier .",0,0,0.9959558,0.9959558,0.00087949255,0.0031647137
The real estate company posted a net loss of +ó  x201a -¼ 59.3 million +ó  x201a -¼ 0.21 per share compared with a net profit of +ó  x201a -¼ 31 million +ó  x201a -¼ 0.11 per share for the corresponding quarter of 2007 .,0,0,0.9956761,0.9956761,0.0008009234,0.003522991
"TietoEnator was down 1.13 pct to 18.38 , extending recent lows after last week 's second-quarter report , dealers said .",0,0,0.99693465,0.99693465,0.0019004687,0.0011649145
Operating profit excluding restructuring costs grew to EUR 44.5 million from EUR 31.7 million while operating profit including restructuring costs showed even larger growth to EUR 38.5 million from EUR 7.4 million .,2,2,0.99822515,0.000885731,0.00088910013,0.99822515
"Having a China based operation will not only enable us to fully leverage our resources and expertise in wireless solutions , but also strengthen our capability to offer industry-leading products for our customers in China . ''",2,2,0.9972492,0.0022015353,0.000549302,0.9972492
"Cost cutting measures , which have produced around EUR70m of savings over the past nine months , have dampened the airline 's loss , Finnair said .",2,2,0.99707127,0.0024372817,0.000491488,0.99707127
"Consolidated operating profit excluding one-off items was EUR 30.6 mn , up from EUR 29.6 mn a year earlier .",2,2,0.99813914,0.0011121276,0.00074871565,0.99813914
EBIT excluding non-recurring items was estimated to increase from 2009 .,2,2,0.9982034,0.0010781387,0.0007184511,0.9982034
Operating profit excluding non-recurring items increased by 27 % to EUR 81.9 mn from EUR 64.4 mn in the corresponding period in 2008 .,2,2,0.99816704,0.001140416,0.0006925108,0.99816704
Cash flow from business operations totalled EUR 0.4 mn compared to a negative EUR 15.5 mn in the first half of 2008 .,2,2,0.9961153,0.0033317416,0.0005529302,0.9961153
"Cash flow from operations totalled EUR 2.71 mn , compared to a negative EUR 0.83 mn in the corresponding period in 2008 .",2,2,0.9974619,0.0017786894,0.0007594208,0.9974619
"Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 .",2,2,0.9971129,0.0022578428,0.0006292509,0.9971129
"EBIT excluding non-recurring items , totalled EUR 67.8 mn , up from EUR 38.1 mn .",2,2,0.9981871,0.0008415138,0.00097138906,0.9981871
"Finnish energy company Fortum Oyj said on November 13 , 2007 it was granted an environmental permit to build a biofuel-fired combined heat and power CHP plant in Vartan harbor in eastern Stockholm .",2,2,0.9976162,0.0009377802,0.0014460384,0.9976162
Nokia was up 0.12 pct to 16.70 eur after kicking off the morning in negative territory .,2,2,0.9975419,0.0017189865,0.00073908514,0.9975419
"Return on investment was 5.0 % , compared to a negative 4.1 % in 2009 .",2,2,0.993214,0.006309006,0.00047695095,0.993214
"Thus the method will cut working costs , and will fasten the planning and building processes .",2,2,0.99747854,0.001769445,0.00075206254,0.99747854
"The copying , republication or redistribution of AFX News Content , including by framing or similar means , is expressly prohibited without the prior written consent of AFX News .",1,1,0.9982722,0.0008415125,0.9982722,0.0008863625
"The company reported a profit of 800,000 euro ($ 1.2 mln)on the sale of its Varesvuo Partners sub-group and a loss of 400,000 euro $ 623,000 caused by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab .",1,1,0.99775994,0.0013131964,0.99775994,0.00092680176
The extracted filtrates are very high in clarity while the dried filter cakes meet required transport moisture limits (TMLs)for their ore grades .,1,1,0.9983829,0.0006880529,0.9983829,0.000929089
"After the split , the number of K shares will be 9 540 000 and the number of A shares 26 885 540 .",1,1,0.9986278,0.0006660258,0.9986278,0.00070619985
"Established in 1987 , the SRV Group is a private Finnish construction concern with operations in Finland , the Baltic countries and Russia .",1,1,0.9985923,0.0006219565,0.9985923,0.00078570796
"Initial estimated total value of the contract was 250 000 Euros , excluding VAT .",1,1,0.9985917,0.00067478995,0.9985917,0.00073345937
Nokia and Capcom announced that Resident Evil Degeneration will be released on N-Gage later this year .,1,1,0.9983871,0.00062026,0.9983871,0.0009925779
Olli-Pekka Laine has been appointed as the Chairman and Erkki Pehu-Lehtonen as the Vice Chairman of the Board .,1,1,0.9982206,0.0007960235,0.9982206,0.000983376
Risk exposure by Non-life Insurance  Moving 12-month  Expenses by function in Non-life Insurance excluding expenses for investment management and expenses for other services rendered Non-life Insurance investment portfolio by allocation,1,1,0.9986002,0.00063911226,0.9986002,0.00076063443
The issue came up in connection with discussion with local municipalities concerning the sale of water to industrial facilities .,1,1,0.9982994,0.00067251065,0.9982994,0.0010281417
"The purchase price will be paid in cash upon the closure of the transaction , scheduled for April 1 , 2009 .",1,1,0.9986603,0.00059396186,0.9986603,0.00074568
The terms and conditions of the Stock Option Scheme 2008 are available on the Company 's internet pages www.sanoma.com .,1,1,0.9986959,0.00057694863,0.9986959,0.00072720787
"Tieto 's service is also used to send , process and receive materials related to absentee voting .",1,1,0.998596,0.0007352634,0.998596,0.0006687114
"Trading code : ELI1V Number of shares : 99,483 Price-share : Gratuitous After the transfer , Elisa holds a total of 10,435,023 own shares .",1,1,0.9986767,0.00061655114,0.9986767,0.000706729
"A total of 1,800,000 stock options were issued in the 2003 stock option scheme .",1,1,0.99856704,0.00074453064,0.99856704,0.0006884292
Finnish publishing and printing group Ilkka-Yhtym+ñ will introduced a staff smoking ban as of the beginning of 2007 at the company 's three newspapers .,1,1,0.99537575,0.00144804,0.99537575,0.0031762915
Finnish Stockmann Group 's mail order unit Hobby Hall has launched a trial marketing campaign in Russia .,1,1,0.9969061,0.0006373682,0.9969061,0.0024565645
"Alpina Sports is a Lebanon , New Hampshire USA based distributor of e.g. Alpina ski shoes and skis , Exel ski poles , Start ski waxes and now also Peltonen cross-country skis .",1,1,0.9986627,0.0005484061,0.9986627,0.0007887906
"Among the Scandinavian companies present in St. Petersburg , is also named the Swedish concern NCC , which implements projects in the field of asphalt production , road and housing construction ( project Swedish Krona ) .",1,1,0.9987079,0.0006299801,0.9987079,0.00066218467
An international conference call and audio webcast concerning the financial result January-March 2010 will begin at 14.00 EET .,1,1,0.99866843,0.0005446242,0.99866843,0.0007869546
Atria said its offer would give the Swedish company continued ownership and control of its slaughtering and cutting operations .,1,1,0.5005295,0.0030112113,0.5005295,0.49645925
"Aug. 17 , 2010 ( Curbed delivered by Newstex ) -- And now , the latest from Racked , covering shopping and retail from the sidewalks up .",1,1,0.99807394,0.00072900445,0.99807394,0.0011970183
Bertrand Sciard has been the vice chairman of the board of directors of Aldata Solution since April 2007 .,1,1,0.9986656,0.0005933182,0.9986656,0.00074110227
Bovine slaughtering and cutting at the Kuopio facility will be transferred to the Kauhajoki slaughterhouse .,1,1,0.9986376,0.0006577257,0.9986376,0.00070466654
"Huhtamaki 's rigid plastic consumer goods operations , which are mainly in Europe , will be separated into a new reporting segment as of 1 January 2009 .",1,1,0.9985459,0.0006126941,0.9985459,0.0008415193
Kesko has previously published a stock exchange release concerning the deal on 7 February 2007 .,1,1,0.99858296,0.0006093771,0.99858296,0.0008076662
Less than ten people will face pension agreements .,1,1,0.9968088,0.002318072,0.9968088,0.00087304594
Mr. Kari Stadigh will carry on as Chairman of the Board and Mr. Matti Arteva as Vice-Chairman .,1,1,0.99857855,0.00064917695,0.99857855,0.00077238894
"Neste Oil s refineries have a combined crude oil refining capacity of approximately 260,000 barrels a day .",1,1,0.99856323,0.0006277061,0.99856323,0.0008090464
"New Chairman of the Board of Directors , Mr Chaim Katzman , will give a presentation and answer questions .",1,1,0.99864465,0.00059945165,0.99864465,0.00075593585
Panostaja Oyj 's Board also decided at its organisational meeting held upon completion of the AGM to implement the AGM decision concerning Board member fees paid as shares in such a way that shares are transferred on a quarterly basis on the date following publication of the quarterly-annual report .,1,1,0.9982949,0.0007831914,0.9982949,0.00092188996
Rapala Fishing Frenzy 2009 .,1,1,0.9984492,0.0006527909,0.9984492,0.00089791114
Residents access to the block is planned to be from Aleksandri Street .,1,1,0.9985318,0.00069185864,0.9985318,0.00077634753
Sanoma announced the Stock Option Scheme 2008 on 19 December 2008 .,1,1,0.99846137,0.00072585,0.99846137,0.0008128778
Short-term licenses for the games cost as little as $ 3 while purchasing a game outright can cost as much as $ 10 or $ 15 .,1,1,0.99767596,0.0010711597,0.99767596,0.001252978
The adjustments concern staff in both the Specialty Papers and the Fiber Composites segments .,1,1,0.9983234,0.00096284033,0.9983234,0.00071385567
The appointments will be in force until the new CEO has been appointed .,1,1,0.99867463,0.0005862023,0.99867463,0.0007391926
"The authorisation is in force until the end of the next Annual General Meeting and repeals the authorisation to acquire own shares given by the General Meeting held on April 4 , 2007 .",1,1,0.99827313,0.0008881454,0.99827313,0.00083879114
"The business had gross written premiums of EUR152 .4 m (  91.5 m ) in 2000 , a net combined ratio of 133 % and 175 staff in total with offices in the UK , Germany and Benelux .",1,1,0.9986156,0.0006062928,0.9986156,0.00077811163
"The chilled meat products category led the meat , fish and poultry market in Finland , accounting for a share of 31.4 % .",1,1,0.9978003,0.00082145596,0.9978003,0.0013782767
"The company has a continuous need for alloys such as nickel , ferro-chrome , molybdenum and manganese in its production , said Talvivaara .",1,1,0.99800056,0.0009495794,0.99800056,0.0010498037
"The contract also includes cutting and edging wagon parts at Ruukki 's steel service centres in Seinajoki and Raahe , both in southwestern Finland , from where they will be delivered to VR for welding and assembly .",1,1,0.9986388,0.00061590155,0.9986388,0.0007451823
"The copying , republication or redistribution of AFX News Content , inculding by framing or similar means , is expressly prohibited without the prior written consent of AFX News .",1,1,0.9982882,0.00084093196,0.9982882,0.00087088725
"The cosmetics collection includes an eye shadow , face powder , lip gloss , mascara and accessories .",1,1,0.99857044,0.00064470305,0.99857044,0.00078483287
"The E7 smartphone will be available for Rs35 ,000 per handset across India , '' Nokia India vice-president & managing director D Shivakumar told reporters .",1,1,0.99753547,0.000727505,0.99753547,0.0017369434
The exercise originated in Finland in the early 1930s as a training method for cross-country skiers .,1,1,0.99816006,0.0006992575,0.99816006,0.0011406626
"The first phase of the logistics complex envisages the completion of some 70,000 sq m of logistics premises and the gatehouse building in November 2008 .",1,1,0.99858105,0.0005992906,0.99858105,0.00081969774
"The gross area of eight houses will be 12,167 m2 .",1,1,0.9987047,0.00058874564,0.9987047,0.0007066423
"The gross area of the Innova 2 project will be about 10,000 sq m ( 107,600 sq ft ) .",1,1,0.9987081,0.00057155313,0.9987081,0.00072034023
"The interim report for the first quarter is published on May 8 , 2009 .",1,1,0.9986424,0.00061419717,0.9986424,0.00074347033
"The mill 's raw material need will increase by 100,000 m3 of wood .",1,1,0.9759829,0.0008088875,0.9759829,0.023208247
"The negotiations concern personnel of Cencorp Corporation and Singulase Oy as whole in Finland and in Sweden , the company said .",1,1,0.9986425,0.0006466591,0.9986425,0.0007108744
The negotiations will concern the plant 's department producing winded roving that employs 10 people .,1,1,0.99839336,0.00069334486,0.99839336,0.0009132056
"The new apartment block is going up very close to the city center , explained Chairman of the Board of AS YIT Ehitus Priit Sauk .",1,1,0.9981406,0.0007441761,0.9981406,0.0011152602
"The redesigned crushing circuit has been in operation since the start of September and its overall production rate on a weekly basis is in excess of an average of 40,000 tonnes a day .",1,1,0.9974535,0.0006157296,0.9974535,0.0019308195
"The scheme for TeliaSonera and Altimo is practically identical , except that it involves the merger of their stakes in VimpelCom and Kyivstar .",1,1,0.9978934,0.0010302239,0.9978934,0.001076507
